average_hr,average_watts,moving_time,average_speed,average_grade,distance,total_elevation_gain,labels,polyline,id
152.6,303.4,8.9,27.1,-0.8,4.0,108.9,0,mf}aFnsdfVgBrBwAtBkBdDm@vAe@lAq@rB]lAc@nBc@`C[bC[bDWrDKz@]jBo@zBO`@eAvBsAnB}BtC{@vAo@dBa@jBS`BAjC^tWDtFPzNVlYJxH@zRB`CJhDvAlIDh@Aj@Q|@i@t@oAdA_D`BoDrB_B`BsDdEkAhBcCtGeA~CmCtIkCdIk@lBi@vBcCfIkAlEwFzRo@tDgFl\\iAvEg@|BuBdN_@tBk@jCe@pC{@~IGh@[z@_ChE,6425973
156.0,298.5,10.7,22.6,0.9,4.0,301.2,0,iy`bF|mqfVzCwFRm@NcAN_Cb@oE|ByLhBeLb@yBv@wC\\aB`Gk_@RkAhFyQtBuG~CcLn@eCb@yAlDgK\\{@~CgJp@yBb@gALUrAcB~DwEx@q@pFyClBgA`AcAZm@H[D[Ay@Is@[cB_AqFK}A?wJCuFByAOaIc@oh@IkFGqIOwKEcG@m@V{B^cB^gAfAkBjEwFdAsBx@eCj@yC`AwKR{A\\oBf@aCz@}CnAeDtAoC~@{AbAyAt@aAv@y@,6425978
172.2,378.7,0.5,28.7,-1.0,0.2,0.0,0,aqoeFb~rjVWe@_@[c@Sg@Eg@D[P_@`@S`@Ot@Aj@@ZDZnA|G,6450347
161.6,287.9,8.7,22.3,0.7000000000000001,3.2,569.6,0,_bdfFn~kjVAK@o@NsBGaA?c@TiDT{@|A}CZy@H[D]?c@YsACW[{@SUOMSCQEI?OCg@UMO[q@]YY?g@LYTcARQ?KCc@[q@_@QEs@Gs@?o@UQMQSMWEMYk@c@gAe@gAOa@Ke@Ea@AaA@sBSaBMg@Uk@a@_@UKaACm@J}Aj@M@aBt@YBKCMKWq@I]i@{Ak@mASUgAk@QC]MYQWAUJc@lAGFQ@s@COMMCYDQHQZg@f@INm@h@QL]DIFs@l@KBO?MEQSCa@@i@Gc@?Oe@g@UA{@WCMCU?OX]r@i@HMLa@Da@Ak@Em@UiAMc@IOQYa@E[Fa@XQ\\QdA[`AMTSHa@Li@HOJGP?RLh@Dl@K\\EHSj@G^SPQFGNQ`AOpAAX@b@AJGV]z@Kd@EJKFM@[OaAo@Q]Su@MMGCSAIBQHONGB[?QKw@U]JIRGDAFMHk@NOC]DQJINALBf@N^b@f@T^R^L\\ENa@p@IZBb@`@r@HXOVYTSp@Gv@Op@QT[HMAQOOMm@aAMYQWWq@IISG]CUBSPM^A\\OdA_@d@GBSf@E^@r@JtACVID[Oa@c@e@]OESAg@QUKYS[{@c@]KC]Bw@X[\\e@n@Uj@?ZDr@DRl@~AP~@JbANx@?LH`@?NHzAE`@M^UVa@Pa@VMRIb@RfAP\\v@lAl@r@dAj@L\\?\\CPIPINMHINKFo@v@Kf@?PJbAHTPTTN\\^ATKTIH,6486437
147.9,248.6,11.0,17.6,1.7000000000000002,3.2,328.7,2,kkw`F|lmfVgCE{@Gi@GYKWOwBmBk@s@qCwDQQc@WiAUc@McAk@SEU@y@XeANqDZkF^k@Hi@RULuB|A}@`@kC`Ac@Vq@f@_@RgA^QDe@@e@Kc@SaAi@q@U_CQc@Ac@Fq@Ra@Pq@^qChBo@VeAZgDfBeC~@o@ZMHoAlA_AnAq@jA]V_@FS?OCc@Mm@m@OE]@y@`@k@b@eBpBs@j@GJW\\uB|AMVW|@_@t@q@|@s@r@a@Pw@PQ@u@@cAJ_@HOHsAfAq@`@_@JeBZkBh@q@\\a@VaB`Bm@f@mAj@{F~Cw@l@{AtAcAb@_@V_Ab@aAl@UJYFmAp@{AjAu@r@a@h@]lAAVMZUTy@d@k@LcABSPe@NuEn@WJs@LcAL]Bo@Hm@Dg@RaBlAMF[J_@?OCy@Wq@YaBSYEuAa@u@I[@sBb@[@_AXm@n@[j@UXMNYLKBcA@_@KWGWA}@@_@G_@K,6498937
156.2,303.3,4.6,27.4,-0.7000000000000001,2.1,0.0,0,{w_fFfpygVm@`@}@n@kGvDoBfA{A|@cDbBmElCoEbCaBfAsIhE{BnA_DzAkCvAoDfBgGhDuDnB{J~E_J|Ey@^iCbAsBbAy@d@oBxA}AfAoAr@oM`GuLjFmAl@wEtB_DnA_Br@,6509509
151.8,272.9,2.2,27.2,-0.4,1.0,0.0,0,{weeFjstjVaB~@{BfA_B`@iBLwBb@s@Xq@^wAjAeCzBgCvBgBhAuAd@eC\\sB?wBW}McEuCmAcDaCmFoF,6545446
144.5,223.1,13.0,21.8,0.2,4.7,0.0,2,k`zcF|wkjVfAiAx@q@pHwElEiCdFaDlI{EpMgI`KgG~HaFpBcBpAuAn[{\\vGkHzImJ|AyArC{BfCwBlBqA`Bw@xAc@tA]x@Mj@ErCGb@DVPF?NK^A`Q`BvIn@pEJxDLjBJhBDhBEjAMlCi@tAk@tGyCnCsAjBw@jAm@vKcFjIsClK}EhBo@rAYbBWpC_@|AMp`@kCrKy@jBKjBQzJm@|AA~DUxBWfEWd@GvGU,6572348
140.3,129.2,135.6,17.0,0.0,38.3,930.4,1,cjdeFrgddVAiQ@uLCwGBoAGqJI_j@@m@A}ABuPCk_@C_CBUHOLINAz@FlDBpX@NAJIHOBQ@SEgCEqM?eHCaNBmFAoA?SFOJILAtBE`i@ApHBlAEff@KfFExE@rXK|t@Ofg@ErBCPENKJQDUBm@EuACqDEoS@eOC}k@@cv@Agi@Bgm@A{G@g\\?ek@I{|@Mol@GkN@qCCsL?qSKu_AAojAIicBCqRCq@Gq@Si@Ya@uEcGgVk\\}FkIyAcCe@yAYaBeAuISqAwAgFsDgM[y@Wc@Y_@eCqBYY}@eAu@oAe@gAUu@Qy@}@aGYaBkC}Lo@kBk@sA]o@aC{Dm@{@}@}@i@a@oBqAgAm@k@Sk@MiFa@q@K_@MwBw@uH}CeAi@gAu@w@o@s@u@o@w@_AqAiGoLo@iAi@w@aAkA_GqGyDqEoBsBoAcAmG}E}C{BmAw@wLoG{C{AyAy@kB}@IKGOEy@DwIAaABcLAyCGSKKMG_@CgH@mGBmBD{BEoI?[@s@Pi@BoQT_B@ar@Fs[Hm}@HwD@YBk@AmNBiBAkJB}DAw@BeACm@BqB?k@@_D?_IBcU?eNBu@AaB@k@Cm[Fif@Bs]FsG?sAEyCAcGD{VAoDBIDELC`@@fLAb}@Bdb@CRGLKHOBgH?sDKuD@wBCaCH_AAmADqDCcEFkLCo@J_@BcCBIBSf@CL?X@FB@NEF@PXNL^vAGzAFVNR@LEHIBc@?_@@ICEGBgCWaDBQHONKNEr@GdCC`AEjGGxB?rDDhe@KN?PDLJFR@TCtC@zNCrD?jFJ`I?nAEzHBnIDhMH~CD`M@vKANELIJKB}AIaIK{JEcQMa\\AkTD_AC{BBaR@eMB[BKDGJCN@^pFd[|BtNTbBb@lBj@lDrBdKnApH^xAVp@Zl@|@tADP@PCPSr@Gt@Bb@Jt@bFfYRl@`@r@J^dAbG`@dCvBlLFp@D|CN~DTlCJ\\RbA`@~@`@rA`CxM`@`DH\\Rl@~BbFf@nAn@lBZd@Xj@`CrDzFpIjBbDjAhBlA`BbFrH~RpZl@rAZbATdAd@vC\\|Ab@hA`@t@p@|@j@j@x@l@VNvCpAr@`@fA`A`@d@zKtPlCxDzOnVf@`AVt@ZhAl@hDTt@Zr@r@nAv@fAJDv@@JBHJ|A~C|A|DTt@xArGn@`GPfCpApYh@pMZvF?JKd@Ad@\\bIBlAE`Ak@`FCp@J~@Pj@Vh@RVJBHAHGhAaBh@oAJa@RiAjAoIJuAHwCFc@J_@P[HIJCL?JBJHtBrDjDfF|Zne@nXza@DN@Ne@dTA`EBtl@D~@M|BD^PjA\\xAd@`BJRJBHA~@a@ZIN?LFHN|C`LTbAFb@H~BNfAhHpWNn@dAfGt@~CbPpk@zEdQlClJfAbDdAlCj@~AbCnIL\\PZTT\\FvM?~BEbBHxZIpN?|_@IvI@dHErl@GbCPtC?rCDjF@rDGbF?zCELBLHHJDP?PChDFdOAv@AjO@zC?pc@BhTCfFKxB?`O@dHD~ALrB@lA@nMDhC@rVAvHCfAMjB?hE,6639972
150.6,251.7,17.7,21.8,0.4,6.5,325.5,2,o`zgFvuslVMm@Ws@mC{EeGmLyA{CmAsC[g@_@]a@QQCeACa@MgGeDgBgA{Bw@cDqAs@OqAIu@K_Cs@}AY{BcA{A_AwAw@wB{@gBi@s@OuCWq@Mc@e@MSMi@O{AMk@Ui@Ya@c@_@i@YiC}@gCk@e@S_@[cAuBmBwCSc@GSCS?g@HuABgAEkBWkFMu@Os@Um@[g@e@a@}AaA]c@MWSu@sAaG_@qAMw@G{AN{CAy@IkB?[VeAZy@Fe@CQIUq@w@[i@Qs@OqBEYg@cBG[Cy@BwDVyEJ{@^sAXs@^o@p@_AZi@|A}CdFsLrBaEn@kBZs@\\q@`@m@|@aBdBiEj@iALc@BsAFk@f@sCn@uCPo@Ti@dAgBVg@^gALs@BY?oAMmASo@m@uAo@qBi@qAQq@?i@Dm@jAqFHo@?m@I}@Oq@cAgDa@mAMi@Ck@BqAAm@c@mDG_AEqBi@wG@gAHm@jAsCNe@Hg@Dk@?{ADiAJm@VaAHi@?i@G}@?k@NaCGsAU{As@cBq@gAIQMw@E{@DcBC}AIiAKw@GcBEg@KkAGMFuBZ_BR_BHa@Ty@Re@H]BkBDgAVcCP}@\\oANc@b@{@r@iATi@Fa@DkABWDMVi@J[BCF@DARq@TYdBeBpD{Dx@q@dBaARAbAe@PFNGNWDO@UEk@SeAcDyMuBoG]{@QYaAcAyAiASSy@iA{@aBa@e@QOSIm@IcBDq@KkCyAg@e@}@yAa@e@wBaBa@U]]KQKm@Ak@JkARoAd@iA\\k@NSfA{@Zc@Ti@Lo@CmBNiBAo@S{@q@aAGW?W@YJu@h@aBPs@D{@CyBK}@YsAYq@QUuCeCaAs@aAc@{A],6647616
163.0,268.7,4.6,17.9,1.7000000000000002,1.4,157.5,0,yweeFxytjVn@QrAq@~AkAvAaAr@i@`Ai@~Ai@z@OzBO~CI^@h@E`GQnGKzD@pAFlCFdHb@z@BlAAnAKpAYvJiDh@OnAOx@SlJ{DlF_CjAe@zBo@,6720615
168.9,375.5,7.3,22.6,2.3,2.8,328.7,0,ubicFtdyhV^O^QxCsB~BwAnBgApAi@pAa@fAOtCOxA@pOUvAAxEGtI]zAUhBc@hE}A~FmBzBy@`AUrAMdB@bALbPbDhANj@N~E`AlBb@`C`@nCj@rBZp@PvBt@rAp@n@b@\\ZJLDTR`@jAbB^d@xBfC|@|@nBxAn@`@x@^tCfAbBt@~@\\p@\\\\TLLl@fA`@nAN|@LdBTxBXfATh@lBzCxC~DjBdDhBvCfAxBlFbK,6726977
170.9,327.1,18.2,10.8,7.0,3.5,1324.8,3,}|fcFdgciVHDFNCj@D|@Tt@Zj@JNh@f@h@^`@J~Ah@XEN@\\Ft@Vd@Dt@?r@CtA\\LFXHr@FFEFS@][c@USSa@Oq@K[Wi@CWH[Tc@V[b@wA|@oAZSXIbAk@b@Oh@Ir@U|@OtAs@f@]\\IJOXQTA`@N`@Dh@OTCLHLPN@LEZAf@q@LEF@DHMf@In@Sr@IJ}AtAq@`@SN_@h@Yl@c@ZqAn@g@XMJQVQf@Kr@C\\BlAHf@LXh@j@Xd@NPjAZx@l@PHLB`@Ob@W\\It@Kr@{@^Qt@ELBLHT`@X\\NFR?FCLUPm@`@u@Nu@BCLEDBLN`@\\~@n@THNCz@Bp@Gj@u@RQPIRCh@Hf@\\VHTGX[l@]J@ZRT`@Nn@BzAJj@N^BARNLAHC\\SPAVFHA`@Jh@Vv@f@XTLPFZRl@AR@lACXBn@Pb@p@bAN\\DTKbBHp@?TCFULk@JQFEDOj@Cd@MZa@\\QF[F{@GUBk@NOLMXIVN^PTl@~@Jh@B^?PD\\Tn@@HDFRFD?b@OVGVQTKF]Cq@BIZ[ZKTMrA_@TQRIZ]b@IP@JCN@RC|@[`@UFAJ_@JeCFWRe@Jw@Zo@Hg@DKVYVIn@Fx@?`@Id@?RIz@IHEt@EZG\\?PFB?FBLb@ZV^f@^V^j@Vr@VV~@rARNd@N\\DVEN@\\N^VRDR?LANMLWJKBCLCHBf@d@NHR@RE`@Od@?j@JRARSD]Pc@Lq@HQHIf@U\\EFIDOQD,6743952
135.8,155.8,37.7,19.0,-0.2,11.9,243.4,2,yideFt_ddVDya@K_N@_B?qJEaHAgSB_LEoZBcNFKJC`@DXAtA?v@@dZDREFEF[?]EqEAkJB}NAeJ@yFD]JKfAC`@CnAAfB?bABnC@zFCtG?pAClHD|GAp@FtAIj@Ajf@KrEEzF?t_@MpG@hOEd[E|DEtFBvOE~DGREFGJQ@IAyBAmk@BqUCwN?}eACwMB_g@AiP@cGA_lAAoF@sHGga@CuB?iGCkCEgQAoVEkMC{BD_F?mCGyFCk|@Eob@Ay_@Bw@BgIGgYBwd@EaaAC_FKcAO_@U[}CaE{OcTaF}GoGcJ,6768700
144.9,195.3,11.2,15.3,1.4,2.8,335.3,2,u_fcFxkodVvAkB\\w@b@{B^oCN{A@}@A]GY_@gAm@yAOm@Eo@Bq@TkA^gALW\\g@^c@hBgCVg@Pk@DW@YAq@}@oFGw@@s@BYLk@t@uAd@eALc@Hs@?s@Ee@IWc@_A{AsCg@u@_@_@cAs@a@_@O[Ks@@w@j@qIN}FZ}FFeBDg@`@oBx@_DPa@^k@v@k@bAq@xAiAjCeC|@g@lAw@`As@dD{Bj@g@Zc@f@kAhC}GhCgFXc@Tq@L}@FiADwB@gDCwGCeAMoASy@}@aBq@w@e@e@c@q@m@qAs@wB[y@}CmG_@c@m@]q@Qu@EYGWO[]Sc@GWOgBGWOU]WkA_@e@Yc@SYUe@q@Wo@OKQGKAUBm@`@WJSDK?KCKIa@m@UOWES?m@Hq@Ee@Qi@]WW,6784823
167.3,377.1,3.3,26.5,0.1,1.5,108.9,0,oejcFv}aiVgBiAeBo@e@W{AaAs@k@iAiAc@g@aAsAgAgBe@_AgAiCq@wB_@aAcCeHa@cAaAyC[yA_@mCMgCAcB\\sMDsCPoDlAuRBgACeAScBwAkHkAuFqDaP,6807293
157.6,347.8,6.4,31.0,-1.2,3.3,26.9,0,gebcFny{hVy@dAgDhFgB~Ci@pAMfBAdAG`BEfCK~AQvAk@jB[n@}@|Ag@nA]n@}@zAYn@Sv@QrAAz@Dx@Z`DLfBFvBPtB@|@?h@SvAc@hBSb@Wb@a@`@c@\\wDtB{DzBo@XaB~@iAl@[Jq@`@YLYPcCbCi@r@a@~@e@v@u@~AiBfDgA`Bs@jAk@pAQ~@E^A`AGx@Dh@WhE]hCI^]zC]xB_@tAOVc@h@yC~Ci@d@}@p@iBbBsDpCUPQVo@\\SR}DfC}AfAYLk@b@QTaAr@}A~@sAbAe@`@wA~AoAlA}AxBc@f@mC|DkA~AsBxD{AbDo@hAeA~AaAhBu@z@}@\\[AU@q@ESEm@UiCqCKYqC{C_As@o@Sk@Oq@Ao@DuB`AiDfBeA^WFs@DY@o@C,6807315
148.4,244.5,2.8,28.7,-2.3,1.4,48.9,0,k||eFjiujVRf@j@~@b@j@d@d@b@\\lFzBRL\\ZXn@Tt@Fp@RtDNhCv@tCEb@Zr@R~@Xv@F^D`@^z@T|@b@tAN|@j@pBFZ`@rAf@lCNvB?vAK|Fa@lG[fAKRIVu@rAWl@MRo@dCa@pBUvBWhFC\\Bt@EfAB^El@HnAJn@b@|@f@l@LLp@Vt@@dAXLFTDNFX^,6814080
152.4,239.8,5.8,23.5,-0.9,2.2,91.9,0,wa_fFfdzhVLwA@mBNs@l@_@b@_@`EaFr@kARSr@OjAQz@Nr@BtAWb@c@l@{BNYb@m@VKZCTDPPXhAIX@hAHfBFhDP|@b@LrAIv@XNPZdAv@B`@U^a@f@q@p@[b@u@JuBLe@Xo@X{AtAuIFoATo@p@Wf@cACm@Gi@ZeAv@eAZ}@`A_Cx@w@HQLoB`@_Bt@aA^oA]uBEg@?QBSX_AAyAj@_Bb@w@Nk@CgAR}@l@i@~@eBZYd@Ab@Ff@[R_@j@Ml@z@f@tADhA?vAHt@PTZBl@MdANVKfAcALG\\CL@f@Aj@e@XO\\ARGZAp@@\\FZT\\`@x@nAn@v@JTDPCr@_@~@CTHXX^`@r@LDJ?TKx@u@TW\\HNL,6814542
151.8,280.7,4.6,24.1,0.30000000000000004,1.9,99.1,0,swmcFbnfjVpBC`DGhBEn@GrBE~FGn@C`DEJCrGGJAj@AlBIjBO|@MvAUrDu@vJ{BtZ{G`GuA`b@gJnUoF,6819198
132.2,127.6,5.1,16.0,-0.1,1.4,22.3,2,ww|fFhz}gVAp@Ht@Lp@bB|Gr@`DjFnTb@hAlB|D^h@PRf@`@TJTJl@Nl@FT?zd@cAzBKbBCbB?n@BjAPzKfA~AHzAL,6829372
148.7,255.4,4.6,22.9,0.30000000000000004,1.8,45.6,0,gurcFdvgjVzJyEvGwClGuBdBs@zG_DhAe@bBo@pBi@d@KbAMpD_@~DWlZwBlF[h@Gj@ArBQnEWT?hHm@lBKrA@x@Ef@I\\KpACrFc@vBMxDWtAA,6856386
166.3,283.6,31.6,12.3,5.3,6.5,1876.0,3,wuifFnyqgVZSAGPQ~A{@|Am@b@_@j@_A`B{DtBqFpBaE^iATk@h@e@PCn@RZVh@j@b@\\LFh@HlAKb@K`Aw@^a@hAg@PAdBF`AQXSnBaCpAsA`AwBdAwAFGh@Un@IVId@g@VcAPqAZoAh@iA~EoG~BaDpBuB`As@dAq@pCaAp@a@p@kA^_@bCwBfBy@l@q@d@o@d@{@hB{Dd@{@`@m@tAuAjAuAzAsCNi@Lu@BaBKm@m@yAOc@Ei@@i@NOjAb@`@KLe@@u@E}AHm@\\Wx@Wd@Y`@c@DSOoBAm@Hm@Bo@?aCDm@NSvAKZ[Jg@Ho@J}CKgAS_A?i@PWZAh@L^?b@G\\WLi@EaAIy@J]\\Ih@@r@AVSTk@Nu@Bm@Ck@Bq@PSj@Mj@a@r@{@n@uBzAsDXSjCe@XFHTEb@Wb@Kl@Df@Rf@VZPDfBF^NtAn@^JV@f@U\\YTa@VgAP{AP_ALYR_@|@wAl@}At@Qf@_@Rg@Jw@Bg@Ck@Kg@?o@Pg@`@sAx@c@F]OoC?cALm@Rm@Po@@QOyADi@Ho@Gk@S{@Sg@Wi@iAmAKo@Fc@l@YZg@?g@SkD?_@SsAW_@k@q@Kk@Je@~@q@Je@?u@UqA@[RMh@Nl@f@j@`BjAp@Pl@Zb@l@Td@BVG\\Uh@_@b@i@^s@Ra@Ji@Dk@FWXU\\Eh@B\\GHSEm@Ui@{@iAIk@Hc@v@w@Nm@Hy@Ni@V[ZI^@VA^K^STW^k@XY~AkAl@]Va@J[Hg@RMbAGZGp@s@NYZc@^Uj@SFe@Kg@Og@[s@U[[?gAv@g@T]B[Qe@_A]g@OKS?UZY|AUb@yAzA]P[He@?qAHWOA[P[TU~@q@Zc@Tm@Ju@?oB`@oBVyBEi@SQc@?YTQ^YVe@Hg@?SOCa@LaB@_ACm@QQWHq@|@k@^C^Ff@Gf@QT}@f@e@j@u@rAM`@q@fA_AjAULYHWKAYf@]TUd@qAJi@^cDDo@Ak@Kw@Be@f@yBTuAF{@?cBHg@p@gAr@gBLq@@eALa@b@w@TWVg@Ts@JI~ATdBAt@ElASr@Cb@IBCVe@Fk@DkA^eBDo@I}@M}@@a@RUZU^k@,6860329
154.1,304.5,4.2,25.6,0.2,1.8,170.3,0,ickfFxifkV@u@EWMSs@q@gAgB_@}@OOk@UaAWOKKUGg@Jk@Jw@CY_@[m@Ao@BUAm@IeA[{@_@IY@o@Jq@@[MoAi@}@m@GU@aAHSCmAg@UMwBy@QMeAaBOMiA[a@Wo@i@KQ?m@P[l@a@PIREtBE~AYr@e@j@u@d@{@\\c@`@[b@SVWb@qAz@eAHWPeAHWd@q@Ve@Zc@jA_@NMl@oBr@eB\\uBJWNQPKTElACb@GPEp@_@vBuApAcAdD{CfAw@|A}Ah@m@jA}A^q@T_@XUr@a@JIZo@jAaIl@{B,6861599
153.3,286.4,13.4,26.0,-0.5,5.8,279.5,0,c~~fFrh|kV|Au@^Mb@A`@JNJV`@JfABn@Nj@X`@lBnBTZ`AtBf@`CR\\b@H\\@`@AtASx@I`@A^Dd@TjAXh@T\\Tx@rAN^FT@P?d@Ab@Ib@Cd@@h@Jf@Pd@l@dARj@Lt@BX?\\Gr@Y~AkA`E_@p@oAx@[Le@Zi@ByEIsCKk@@s@FwAXiAh@e@Nm@XgA`@y@f@e@`@iAp@}AxAc@v@GNKhAUn@KTcAv@mAn@y@t@_@JKJeAh@YTa@RKLCNUVO\\}@rAGt@If@Ef@Ih@qAjDMt@S^MLO^ANSp@gApCc@vAWl@GX?tAGvB?x@DbC?\\QpAMh@_Bl@cAv@y@|@_@RSD_@Gm@[o@OcA@s@FUDSJ]Ty@dAYtAEb@UzAk@fCQzBIhB?dDLfARn@dBpETv@Hj@l@vEH`ABl@Cp@ETSd@Y\\i@\\iAj@_@HkBPoAToEvAwChAi@Vi@b@eCnCgAfAmAl@_Bp@_@J]Fa@@_@Co@M_DcAiA[_@GuBKa@@sANoAVqAh@m@`@[\\a@p@oApC[|@Mf@M`ACj@AbAFvAL~@v@tDZjA`@jARd@d@l@Tb@Tv@Hj@Dh@DT@`AMh@INMH_@@}@K]Ig@UUOk@m@a@m@s@k@u@]e@Qi@G}@EcBCmAGe@@qAJ[F[Hi@Xe@l@aClEeAfBk@t@w@v@aGvEi@Z_@Jq@Dc@ImC_AmA[uQ_C{@CuA?i@Hc@TWTUXeAbBoAlCo@`BwBxIMv@YdDSz@[v@w@fAiAjAs@h@iBlAqDrC_BfAc@`@Yh@yBfIMv@[vDMdAyB~J,6872262
148.4,288.4,12.9,25.5,-0.9,5.5,347.4,0,ooxgFxb|kVbB{DhAiEf@qAdA}BjE_JrBuEtKuUr@eBTu@b@sCR}B\\iFH{@RyAR{@zCcL\\_A\\w@~AeCb@}@nGqN`@cAdCyF|AiClAmBn@iARo@Pu@XaETwAjAqD`@y@TYXSt@_@x@Wx@Q^AzA?x@GZIt@UzA{@d@g@zDcHh@y@VUr@c@xBmA`FuCdGeElA_Ab@e@zA{BdF}Gb@YzAq@`@WlAaAjAgAZa@Tc@\\{@Li@Hi@FaALaFCsBD_OAkBByBT}AfCoMh@}BfAuDR{@t@eF\\gCH_A@}@C_@O}@_BaEg@iAgD}GqE_K_@_AMm@Cq@?YLqAbCsMNaAXeCZ_DBm@Ao@Im@UeASm@]k@o@}@a@]e@SSEw@GSEg@WSQQSaDgFeA_B_@w@Q}@C_@IgHQ_IGeBSwBw@kG_@kCQw@_AeDwF}OOs@Ku@Iy@Aw@Bw@RmAhH}VfAcEz@qD,6878619
154.8,316.2,8.2,28.0,-0.6000000000000001,3.9,548.2,0,k{ngFt{elVTbARh@bAfBZXz@fAzAfA~@d@bAZb@FtALN?`@CZBTANGrAO|D_AbBi@\\A|@WPAjAQt@IlBApAL~@VbBZp@Ph@BHDNFP@`AVr@LPA`@JPHl@NlARN@LFnAVhCXnBX`@L`@FzEl@dAT|@XnAt@tBbBz@`AjAhAhC~AZNr@RjF~@zB\\v@Tx@`@t@j@n@r@h@x@v@tAL`@N\\RdBN|@\\bDTvAPl@R`@TT\\n@RRbAv@p@`@|@t@ZJx@f@FNZVTl@U`AGPQv@@j@Il@IPIb@KPMd@qAtCk@dAA\\i@lAU`AMn@KTA\\IPGn@?XLr@Bl@EbBQdAUNKPSL{Ax@iAXiA`@SCQB[Nu@Pw@Ls@Nq@J{AL_@Jm@V]T]P[Xs@x@}@lAsBpD]\\e@p@y@z@Qh@_@Xe@NMHDb@S^KJS\\GTWd@m@v@GTi@x@Uj@c@tBSjBe@`B_@JsAViAb@qB~@gAt@a@\\m@v@k@|@wApBIRoArBi@r@y@x@o@hAETSz@GlCDlADZNNHTHf@Xh@NPbArBr@dANLPJd@Nr@LNAh@FtGu@jBQt@Et@?\\Bh@Lt@JX@,6885902
163.5,322.9,8.9,18.0,3.2,2.7,516.1,3,itufFdjzhVRCl@@~@Bp@HLFb@`@hBnAnB|@ZJj@FNAbABl@Hr@@^DVAzAc@v@SpCg@N?n@K^?p@Ov@Gj@WRUpAmE^u@f@w@xBsCfBqC^e@Ve@POj@eATO`AUZEp@[NERQj@c@LUTMRQNQZm@Fg@JKDOv@_Br@aA`@a@R]Ne@N_AXcAAILsAAMECJKT_@DY?OJSL_@JOFm@HM@WDQCOv@wAd@k@FYx@qBR[Lc@RUP_@jB_HTi@Vw@JUPSFUbBoCVk@BO^aABOHGj@}@RSRSPIj@c@h@UPEn@Kp@Cz@HbC\\V?rAJd@JxAJb@HpAJpAHZCP@j@N\\B`B^v@Hh@@f@Jh@@b@F`@@VJV?p@JXBXH^@lAP~BRhAB`@C`Ba@l@]d@a@X]T]Tc@Xs@Ng@Fc@NkB@cA?]CM@wBGeHBm@TmAD]^aAn@_Az@u@RMp@W,6892151
160.3,314.8,7.5,20.8,0.9,2.6,422.9,0,sgpfFlgvhVlCiA`Bw@z@o@h@s@Vi@b@}AFYl@_GRcAZ}@L[b@q@lDwDp@}@l@wAz@cDdCoKXuBNeBD}ACkAKqAu@yGEgABkBJy@Lw@Zu@^q@bA{AzCgEd@g@h@c@`Ak@hA_@hASdK_AdB?lALr@JrBp@l@ZxBzAtAx@xAn@bA\\h@Lb@Vd@N|@f@~@v@dAtAl@lAXjAxA|Gj@xBL~@J^R|AnBfKn@bFJdB@n@FpA?jBI~BcBxXCn@Q~C?r@SlCKx@AT,6892161
